Type,Parent SKU,SKU,Name,Regular price,Images,Woo Variation Gallery Images,Attribute 1 name,Attribute 1 value(s),Package Weight,Package Weight Unit,Items per Inner Pack,Number of Boxes,vva_values_json
variation,ECC001AC,ECC001ACAN,EnduraCore Composite Center Circle Arts & Crafts Shutters,40,"https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-19.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-20.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-21.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-22.jpg","https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACAN-20.jpg",Color,Antigua,12.23,Pounds,1,1,"{""width"":""12,15,18"",""height"":""25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80""}"
variation,ECC001AC,ECC001ACBL,EnduraCore Composite Center Circle Arts & Crafts Shutters,40,"https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-19.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-20.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-21.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-22.jpg","https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBL-20.jpg",Color,Black,12.23,Pounds,1,1,"{""width"":""12,15,18"",""height"":""25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80""}"
variation,ECC001AC,ECC001ACBR,EnduraCore Composite Center Circle Arts & Crafts Shutters,40,"https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-19.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-20.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-21.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-22.jpg","https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBR-20.jpg",Color,Fire Red,12.23,Pounds,1,1,"{""width"":""12,15,18"",""height"":""25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80""}"
variation,ECC001AC,ECC001ACBT,EnduraCore Composite Center Circle Arts & Crafts Shutters,40,"https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-19.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-20.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-21.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-22.jpg","https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACBT-20.jpg",Color,Burnt Toffee,12.23,Pounds,1,1,"{""width"":""12,15,18"",""height"":""25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80""}"
variation,ECC001AC,ECC001ACCH,EnduraCore Composite Center Circle Arts & Crafts Shutters,40,"https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-19.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-20.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-21.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-22.jpg","https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCH-20.jpg",Color,Ocean Swell,12.23,Pounds,1,1,"{""width"":""12,15,18"",""height"":""25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80""}"
variation,ECC001AC,ECC001ACCL,EnduraCore Composite Center Circle Arts & Crafts Shutters,40,"https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-19.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-20.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-21.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-22.jpg","https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACCL-20.jpg",Color,Colorful Leaves,12.23,Pounds,1,1,"{""width"":""12,15,18"",""height"":""25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80""}"
variation,ECC001AC,ECC001ACFG,EnduraCore Composite Center Circle Arts & Crafts Shutters,40,"https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-19.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-20.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-21.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-22.jpg","https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACFG-20.jpg",Color,Thermal Green,12.23,Pounds,1,1,"{""width"":""12,15,18"",""height"":""25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80""}"
variation,ECC001AC,ECC001ACHB,EnduraCore Composite Center Circle Arts & Crafts Shutters,40,"https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-19.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-20.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-21.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-22.jpg","https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHB-20.jpg",Color,Sojourn Blue,12.23,Pounds,1,1,"{""width"":""12,15,18"",""height"":""25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80""}"
variation,ECC001AC,ECC001ACHG,EnduraCore Composite Center Circle Arts & Crafts Shutters,40,"https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-19.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-20.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-21.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-22.jpg","https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-01.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-02.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-03.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-04.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-05.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-06.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-07.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-08.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-16.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-17.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-18.jpg,https://images.architecturalinfo.com/images/id/zoom/CUSTOM-ECC001ACHG-20.jpg",Color,Viridian Green,12.23,Pounds,1,1,"{""width"":""12,15,18"",""height"":""25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80""}"
